prefab_group_id,host_wall_element_id,element_id,category,family,type,level,takt_id,source_schedule
PREFAB_WALL_L0_025,2126489,1953546,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126490,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126491,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126492,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126493,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126494,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126496,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126497,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126498,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_025,2126489,2126499,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953540,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953542,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953543,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953544,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953545,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953547,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953548,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_026,1953539,1953549,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789250,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789255,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789258,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789259,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789260,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789261,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789262,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789263,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789264,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789372,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789377,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789380,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789381,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789382,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789383,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789384,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789385,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789386,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947263,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947267,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947276,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947277,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947279,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947280,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947282,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947284,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947289,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947647,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947649,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947650,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947651,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947652,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947653,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947654,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947655,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947656,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789371,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947646,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1947262,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_027,1533211,1789249,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952949,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952951,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952952,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952953,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952954,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952955,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952956,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952957,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952958,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126040,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126043,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126044,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126045,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126047,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126242,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126248,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126249,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126250,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,1952948,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_028,1783843,2126039,Walls,,Storefront - EXTERIOR ISLAND,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787152,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787157,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787159,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787161,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787163,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787164,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787165,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787166,Curtain Panels,System Panel,Glazed,L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787169,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_033,1787151,1787170,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
