ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
982605,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""",,"3""","3""","0' - 6 3/4""",1 SF,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,,3,3,Curve,11.993,176.491,28.5,11.712,176.491,28.5,12.274,176.491,28.5,,11.712,176.366,28.375,12.274,176.616,28.625,11.993,176.491,28.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=30 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=0' - 6 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.00 in-wg | Width=3"""
982616,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""",,"3""","3""","1' - 7 27/32""",2 SF,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,,3,3,Curve,10.184,176.491,28.5,9.358,176.491,28.5,11.011,176.491,28.5,,9.358,176.366,28.375,11.011,176.616,28.625,10.184,176.491,28.5,,"Additional Flow=0 m³/h | Area=2 SF | Flow=30 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 7 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.00 in-wg | Width=3"""
982617,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""",,"4""","4""","12' - 8""",17 SF,,,,,"0""","0""",120 m³/h,120 m³/h,0.03 in-wg,,,,,,,,2,2.354,,,4,4,Curve,11.361,169.949,28.5,11.361,163.616,28.5,11.361,176.282,28.5,,11.195,163.616,28.333,11.528,176.282,28.667,11.361,169.949,28.5,,"Additional Flow=0 m³/h | Area=17 SF | Flow=120 m³/h | Free Size=4""x4"" | Height=4"" | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=12' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4"" | Lower End Top of Insulation Elevation=13' - 8"" | Overall Size=4""x4"" | Pressure Drop=0.03 in-wg | Size=4""x4"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4"" | Upper End Top of Insulation Elevation=13' - 8"" | Velocity Pressure=0.03 in-wg | Width=4"""
982618,Duct Fittings,Rectangular Cross,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""-3""x4""-3""x4""-3""x4""",,,"4""","4""x4""-3""x4""-3""x4""-3""x4""",,0.06 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,4,2.354,,,4,4,Point,11.361,176.491,28.5,,,,,,,0,11.111,176.282,28.333,11.611,176.699,28.667,11.361,176.491,28.5,,"Duct Height=4"" | Duct Width 1=3"" | Duct Width 3=3"" | Duct Width 4=4"" | Free Size=4""x4""-3""x4""-3""x4""-3""x4"" | Insulation Thickness=0"" | Length1=3"" | Length1a=2"" | Length3=3"" | Length3a=2"" | Lining Thickness=0"" | Overall Size=4""x4""-3""x4""-3""x4""-3""x4"" | Size=4""x4""-3""x4""-3""x4""-3""x4"" | Volume=0.06 CF"
982629,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""ø","3""",,,"3' - 3""",,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,3,,,Curve,7.883,176.491,28.031,9.295,176.491,28.5,6.471,176.491,27.563,,6.346,176.366,27.563,9.295,176.616,28.626,7.821,176.491,28.094,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=30 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=3' - 3"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
982634,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""ø","3""",,,"2' - 6 1/2""",,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,3,,,Curve,13.404,176.491,28.031,12.337,176.491,28.5,14.471,176.491,27.563,,12.334,176.366,27.563,14.596,176.616,28.625,13.465,176.491,28.094,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=30 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 6 1/2"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
982639,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""ø","3""",,,"2' - 9 7/16""",,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,3,,,Curve,17.379,157.999,28.031,17.379,159.186,28.5,17.379,156.812,27.563,,17.254,156.687,27.563,17.504,159.188,28.625,17.379,157.937,28.094,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=30 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 9 7/16"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
982644,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""ø","3""",,,"2' - 9 3/16""",,,,,,"0""","0""",30 m³/h,30 m³/h,0.00 in-wg,,,,,,,,2,0.589,,3,,,Curve,6.673,155.01,28.031,6.673,156.186,28.5,6.673,153.833,27.563,,6.548,153.708,27.563,6.798,156.188,28.625,6.673,154.948,28.094,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=30 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 9 3/16"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
982665,Air Terminals,Supply Diffuser,8x8 Connection 4,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""",,"4""","4""",,1 SF,0.09 CF,,,,,,80 m³/h,80 m³/h,0.06 in-wg,,,,,,,,1,0.785,,,4,4,Point,28.663,159.753,27.167,,,,,,,0,27.563,158.653,27.167,29.763,160.853,27.5,28.663,159.753,27.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=4"" | Duct Width=4"" | Flow=80 m³/h | Pressure Drop=0.06 in-wg | Size=4""x4"" | Volume=0.09 CF | Width 1=0' - 5 3/16"""
982672,Air Terminals,Supply Diffuser,8x8 Connection 4,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""",,"4""","4""",,1 SF,0.09 CF,,,,,,80 m³/h,80 m³/h,0.06 in-wg,,,,,,,,1,0.785,,,4,4,Point,37.705,159.753,27.167,,,,,,,0,36.605,158.653,27.167,38.805,160.853,27.5,37.705,159.753,27.333,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=4"" | Duct Width=4"" | Flow=80 m³/h | Pressure Drop=0.06 in-wg | Size=4""x4"" | Volume=0.09 CF | Width 1=0' - 5 3/16"""
982690,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""",,"4""","4""","4' - 7""",5 SF,,,,,"0""","0""",80 m³/h,80 m³/h,0.01 in-wg,,,,,,,,2,1.57,,,3.5,3.5,Curve,34.119,159.752,28.417,36.411,159.752,28.417,31.828,159.752,28.417,,31.828,159.607,28.271,36.411,159.898,28.563,34.119,159.752,28.417,,"Additional Flow=0 m³/h | Area=5 SF | Flow=80 m³/h | Free Size=3 1/2""x3 1/2"" | Height=4"" | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=4' - 7"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 3 1/4"" | Lower End Top of Insulation Elevation=13' - 6 3/4"" | Overall Size=3 1/2""x3 1/2"" | Pressure Drop=0.01 in-wg | Size=4""x4"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 3 1/4"" | Upper End Top of Insulation Elevation=13' - 6 3/4"" | Velocity Pressure=0.02 in-wg | Width=4"""
982696,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"7""x7""",,"7""","7""","17' - 0 5/8""",40 SF,,,,,"0""","0""",390 m³/h,390 m³/h,0.02 in-wg,,,,,,,,2,7.652,,,7,7,Curve,30.816,150.796,28.417,30.816,142.27,28.417,30.816,159.322,28.417,,30.524,142.27,28.125,31.108,159.322,28.708,30.816,150.796,28.417,,"Additional Flow=0 m³/h | Area=40 SF | Flow=390 m³/h | Free Size=7""x7"" | Height=7"" | Hydraulic Diameter=7"" | Insulation Thickness=0"" | Length=17' - 0 5/8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 1 1/2"" | Lower End Top of Insulation Elevation=13' - 8 1/2"" | Overall Size=7""x7"" | Pressure Drop=0.02 in-wg | Size=7""x7"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 1 1/2"" | Upper End Top of Insulation Elevation=13' - 8 1/2"" | Velocity Pressure=0.03 in-wg | Width=7"""
982708,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""ø","4""",,,"1' - 6 31/32""",,,,,,"0""","0""",80 m³/h,80 m³/h,0.00 in-wg,,,,,,,,2,1.57,,4,,,Curve,29.259,159.752,28,29.855,159.752,28.417,28.663,159.753,27.583,,28.496,159.586,27.583,29.855,159.919,28.583,29.175,159.752,28.083,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=80 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 6 31/32"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
982715,Flex Ducts,,Flex - Round,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""ø","4""",,,"1' - 7 17/32""",,,,,,"0""","0""",80 m³/h,80 m³/h,0.00 in-wg,,,,,,,,2,1.57,,4,,,Curve,37.083,159.752,28,36.462,159.752,28.417,37.705,159.753,27.583,,36.462,159.586,27.583,37.871,159.919,28.583,37.166,159.752,28.083,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=80 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 7 17/32"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
982876,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x6""-3""x3""",,,,"3""x5 1/2""-3""x3""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,,3,5.5,Point,61.843,141.728,28.417,,,,,,,270,61.718,141.477,28.188,61.968,141.728,28.646,61.843,141.602,28.417,,"Area=0 SF | Computed Length=3"" | Duct Height 1=6"" | Duct Height 2=3"" | Duct Length=3"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x5 1/2""-3""x3"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=3"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=3"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2 3/4"" | OffsetWidth=1 1/2"" | Overall Size=3""x5 1/2""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x6""-3""x3"" | Volume=0.02 CF | WidthDelta=0"" | WidthOffset=120"""
982890,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,14.471,182.991,27.5,,,,,,,240,14.346,182.866,27.5,14.596,183.116,27.563,14.471,182.991,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982921,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,17.379,159.249,28.5,,,,,,,270,17.254,159.186,28.375,17.504,159.249,28.625,17.379,159.218,28.5,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982922,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,17.379,156.812,27.5,,,,,,,240,17.254,156.687,27.5,17.504,156.937,27.563,17.379,156.812,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982927,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,6.673,156.249,28.5,,,,,,,270,6.548,156.186,28.375,6.798,156.249,28.625,6.673,156.218,28.5,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982928,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,6.673,153.833,27.5,,,,,,,240,6.548,153.708,27.5,6.798,153.958,27.563,6.673,153.833,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982930,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""-4""ø","4""","4""","4""","4""x4""-4""ø",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.57,,4,4,4,Point,28.663,159.753,27.5,,,,,,,240,28.496,159.586,27.5,28.829,159.919,27.583,28.663,159.753,27.542,,"Area=0 SF | Duct Diameter=4"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=4""x4""-4""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.013889 | OffsetWidth=2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.013889 | Overall Size=4""x4""-4""ø | Pressure Drop=0.00 in-wg | Size=4""x4""-4""ø | Volume=0.01 CF"
982932,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"4""x4""-4""ø","4""","4""","4""","4""x4""-4""ø",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.57,,4,4,4,Point,37.705,159.753,27.5,,,,,,,240,37.538,159.586,27.5,37.871,159.919,27.583,37.705,159.753,27.542,,"Area=0 SF | Duct Diameter=4"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=4""x4""-4""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.013889 | OffsetWidth=2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.013889 | Overall Size=4""x4""-4""ø | Pressure Drop=0.00 in-wg | Size=4""x4""-4""ø | Volume=0.01 CF"
982939,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,9.361,182.991,28.5,,,,,,,180,9.299,182.866,28.375,9.361,183.116,28.625,9.33,182.991,28.5,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982940,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,6.471,182.991,27.5,,,,,,,240,6.346,182.866,27.5,6.596,183.116,27.563,6.471,182.991,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982941,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,9.358,176.491,28.5,,,,,,,180,9.295,176.366,28.375,9.358,176.616,28.625,9.326,176.491,28.5,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982942,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,6.471,176.491,27.5,,,,,,,240,6.346,176.366,27.5,6.596,176.616,27.563,6.471,176.491,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982947,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,12.274,176.491,28.5,,,,,,,0,12.274,176.366,28.375,12.337,176.616,28.625,12.306,176.491,28.5,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
982948,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""ø","3""","3""","3""","3""x3""-3""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.589,,3,3,3,Point,14.471,176.491,27.5,,,,,,,240,14.346,176.366,27.5,14.596,176.616,27.563,14.471,176.491,27.531,,"Area=0 SF | Duct Diameter=3"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3""-3""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=0"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3""-3""ø | Pressure Drop=0.00 in-wg | Size=3""x3""-3""ø | Volume=0.00 CF"
