ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Comments,Parameter Snapshot
1059289,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1059297,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1059335,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1059347,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1059563,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 3,Return Air,,,"6""x6""-6""x6""",,"6""","6""","6""x6""-6""x6""",,0.17 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,4.414,,,6,6,,"Duct Height=6"" | Duct Length 1=4"" | Duct Width=6"" | Free Size=6""x6""-6""x6"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=6""x6""-6""x6"" | Pressure Drop=0.02 in-wg | Size=6""x6""-6""x6"" | Volume=0.17 CF"
1059649,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"9""x8""-9""x8""",,"9""","8""","9""x8""-9""x8""",,0.46 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,8.549,,,9,8,,"Duct Height=8"" | Duct Length 1=6"" | Duct Width=9"" | Free Size=9""x8""-9""x8"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=9""x8""-9""x8"" | Pressure Drop=0.00 in-wg | Size=9""x8""-9""x8"" | Volume=0.46 CF"
1059657,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"5""x6""-4""x4""",,,,"5""x5 1/2""-3 1/2""x3 1/2""",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.471,,,5,5.5,,"Area=0 SF | Computed Length=2"" | Duct Height 1=6"" | Duct Height 2=4"" | Duct Length=2"" | Duct Width 1=5"" | Duct Width 2=4"" | Free Size=5""x5 1/2""-3 1/2""x3 1/2"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=3"" | Half Width 2=2"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2 3/4"" | OffsetWidth=2 1/2"" | Overall Size=5""x5 1/2""-3 1/2""x3 1/2"" | Pressure Drop=0.00 in-wg | Size=5""x6""-4""x4"" | Volume=0.03 CF | WidthDelta=2"" | WidthOffset=120"""
1059658,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"4""x6""-4""x4""",,,,"3 1/2""x5 1/2""-3 1/2""x4""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.766,,,3.5,5.5,,"Area=0 SF | Computed Length=2"" | Duct Height 1=6"" | Duct Height 2=4"" | Duct Length=2"" | Duct Width 1=4"" | Duct Width 2=4"" | Free Size=3 1/2""x5 1/2""-3 1/2""x4"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2 3/4"" | OffsetWidth=1 3/4"" | Overall Size=3 1/2""x5 1/2""-3 1/2""x4"" | Pressure Drop=0.00 in-wg | Size=4""x6""-4""x4"" | Volume=0.02 CF | WidthDelta=0"" | WidthOffset=120"""
1059659,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"6""x6""-5""x6""",,,,"6""x6""-5""x5 1/2""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,3.237,,,6,6,,"Area=0 SF | Computed Length=1"" | Duct Height 1=6"" | Duct Height 2=6"" | Duct Length=1"" | Duct Width 1=6"" | Duct Width 2=5"" | Free Size=6""x6""-5""x5 1/2"" | Half Height 1=3"" | Half Height 2=3"" | Half Width 1=3"" | Half Width 2=3"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetWidth=3"" | Overall Size=6""x6""-5""x5 1/2"" | Pressure Drop=0.00 in-wg | Size=6""x6""-5""x6"" | Volume=0.02 CF | WidthDelta=1"" | WidthOffset=120"""
1059660,Duct Fittings,Rectangular Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"3""x6""-3""x4""",,,,"3""x6""-3""x3 1/2""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.177,,,3,6,,"Area=0 SF | Computed Length=3"" | Duct Height 1=6"" | Duct Height 2=4"" | Duct Length=3"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x6""-3""x3 1/2"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=3"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=3"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetWidth=1 1/2"" | Overall Size=3""x6""-3""x3 1/2"" | Pressure Drop=0.00 in-wg | Size=3""x6""-3""x4"" | Volume=0.02 CF | WidthDelta=0"" | WidthOffset=120"""
1059661,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"3""x4""-4""ø","4""","3""","4""","3""x3 1/2""-3 1/2""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.177,,3.5,3,3.5,,"Area=0 SF | Duct Diameter=4"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3""x3 1/2""-3 1/2""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=0"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 3/4"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.012153 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3""x3 1/2""-3 1/2""ø | Pressure Drop=0.00 in-wg | Size=3""x4""-4""ø | Volume=0.00 CF"
1059662,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"6""x6""-4""ø","4""","6""","6""","6""x6""-3 1/2""ø",0 SF,0.04 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.177,,3.5,6,6,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=6"" | Free Size=6""x6""-3 1/2""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=3"" | Length 8=3"" | Length01=3"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=6""x6""-3 1/2""ø | Pressure Drop=0.00 in-wg | Size=6""x6""-4""ø | Volume=0.04 CF"
1059663,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"5""ø-4""x4""","5""","4""","4""","4 1/2""ø-3 1/2""x4""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.766,,4.5,3.5,4,,"Area=0 SF | Duct Diameter=5"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=4 1/2""ø-3 1/2""x4"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.013889 | OffsetWidth=1 3/4"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.012153 | Overall Size=4 1/2""ø-3 1/2""x4"" | Pressure Drop=0.00 in-wg | Size=5""ø-4""x4"" | Volume=0.01 CF"
1059664,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Return Air 3,Return Air,,,"6""x6""-5""ø","5""","6""","6""","6""x6""-4 1/2""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,1.766,,4.5,6,6,,"Area=0 SF | Duct Diameter=5"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=6"" | Free Size=6""x6""-4 1/2""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=2"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=3"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.020833 | Overall Size=6""x6""-4 1/2""ø | Pressure Drop=0.00 in-wg | Size=6""x6""-5""ø | Volume=0.03 CF"
1059682,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Supply Air 1,Supply Air,,,"3""x3""",,"3""","3""","3' - 3 13/32""",3 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,,3,3,,"Additional Flow=0 m³/h | Area=3 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=3' - 3 13/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.01 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
1059691,Duct Fittings,Rectangular Tee,Standard,L 0,,Mechanical Supply Air 1,Supply Air,,,"9""x3""-9""x3""-3""x3""",,,"3""","9""x3""-9""x3""-3""x3""",,0.08 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,9.53,,,9,3,,"Duct Height=3"" | Duct Length 1=3"" | Duct Length 3=6"" | Duct Width 1=9"" | Duct Width 3=3"" | Free Size=9""x3""-9""x3""-3""x3"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=5"" | Lining Thickness=0"" | Overall Size=9""x3""-9""x3""-3""x3"" | Size=9""x3""-9""x3""-3""x3"" | Volume=0.08 CF"
1059692,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"8""x9""",,"8""","9""","10' - 5 3/4""",30 SF,,,,,"0""","0""",436 m³/h,436 m³/h,0.01 in-wg,,,,,,,,2,8.549,,,8,9,,"Additional Flow=0 m³/h | Area=30 SF | Flow=436 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=10' - 5 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=-0' - 8 1/4"" | Lower End Top of Insulation Elevation=-0' - 8 1/4"" | Overall Size=8""x9"" | Pressure Drop=0.01 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 9 1/2"" | Upper End Top of Insulation Elevation=9' - 9 1/2"" | Velocity Pressure=0.02 in-wg | Width=8"""
1059713,Air Terminals,Supply Diffuser,8x8 Connection 4,L 0,,Mechanical Supply Air 1,Supply Air,,,"4""x4""",,"4""","4""",,1 SF,0.09 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,4,4,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=4"" | Duct Width=4"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=4""x4"" | Volume=0.09 CF | Width 1=0' - 5 3/16"""
1059768,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 1,Supply Air,,,"3 1/2""ø","4""",,,"3' - 4 5/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,3.5,,,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=50 m³/h | Free Size=3 1/2""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=3' - 4 5/32"" | Lining Thickness=0"" | Overall Size=3 1/2""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1059800,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 1,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","3 1/2""ø-3""x3""",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,3.5,3,3,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=3 1/2""ø-3""x3"" | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=3 1/2""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.00 CF"
1059801,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 1,Supply Air,,,"4""x4""-4""ø","4""","4""","4""","4""x4""-3 1/2""ø",0 SF,0.00 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,3.5,4,4,,"Area=0 SF | Duct Diameter=4"" | Duct Height=4"" | Duct Radius=2"" | Duct Width=4"" | Free Size=4""x4""-3 1/2""ø | Insulation Thickness=0"" | Length 1=0"" | Length 2=0"" | Length 3=0"" | Length 4=0"" | Length 5=0"" | Length 6=0"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.013889 | OffsetWidth=2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.013889 | Overall Size=4""x4""-3 1/2""ø | Pressure Drop=0.00 in-wg | Size=4""x4""-4""ø | Volume=0.00 CF"
1061519,Mechanical Equipment,Outdoor AHU - Horizontal,6 Square Feet of Coil,L -1,,,,,0,,,,,,158 SF,152.95 CF,,,,,,,,,,,,208 V,,4701 VA,,9,33.636,,1.5,44,42,,"AHU Height=3' - 3"" | AHU Width=3' - 10"" | Airway Length=12' - 0"" | Apparent Load=4701 VA | Area=158 SF | Chilled Water Flow=43 GPM | Chilled Water Pressure Drop=2.89 psi | Cooling Coil Inlet Radius=3/4"" | Cooling Coil Outlet Radius=3/4"" | Drain Radius=5/8"" | External Total Pressure=2.89 in-wg | Heating Coil Inlet Radius=3/4"" | Heating Coil Outlet Radius=3/4"" | Hot Water Flow=25 GPM | Hot Water Pressure Drop=1.80 psi | Load Classification=Cooling | Return Air Inlet Flow=1699 m³/h | Return Air Inlet Height=16"" | Return Air Inlet Width=42"" | Supply Air Inlet Flow=3398 m³/h | Supply Air Inlet Height=16"" | Supply Air Inlet Width=42"" | Supply Air Outlet Flow=5097 m³/h | Supply Air Outlet Height=37"" | Supply Air Outlet Width=44"" | Voltage=208 V | Volume=152.95 CF"
1062084,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","3' - 11""",26 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=26 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=3' - 11"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 5"" | Lower End Top of Insulation Elevation=13' - 1"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5"" | Upper End Top of Insulation Elevation=13' - 1"" | Velocity Pressure=0.02 in-wg | Width=20"""
1062089,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1062116,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","13' - 2""",88 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=88 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=13' - 2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 5"" | Lower End Top of Insulation Elevation=13' - 1"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5"" | Upper End Top of Insulation Elevation=13' - 1"" | Velocity Pressure=0.02 in-wg | Width=20"""
1062127,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1062129,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","20' - 8""",138 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=138 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=20' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 5"" | Lower End Top of Insulation Elevation=13' - 1"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5"" | Upper End Top of Insulation Elevation=13' - 1"" | Velocity Pressure=0.02 in-wg | Width=20"""
1062134,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1062135,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","12' - 3 23/32""",82 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=82 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=12' - 3 23/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 5"" | Lower End Top of Insulation Elevation=13' - 1"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5"" | Upper End Top of Insulation Elevation=13' - 1"" | Velocity Pressure=0.02 in-wg | Width=20"""
1062144,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1062145,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","47' - 7""",317 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.01 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=317 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=47' - 7"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 5"" | Lower End Top of Insulation Elevation=13' - 1"" | Overall Size=20""x20"" | Pressure Drop=0.01 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 5"" | Upper End Top of Insulation Elevation=13' - 1"" | Velocity Pressure=0.02 in-wg | Width=20"""
1062150,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1062166,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"15""x14""-15""x14""",,"15""","14""","15""x14""-15""x14""",,2.07 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,26.486,,,15,14,,"Duct Height=14"" | Duct Length 1=9"" | Duct Width=15"" | Free Size=15""x14""-15""x14"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=15""x14""-15""x14"" | Pressure Drop=0.00 in-wg | Size=15""x14""-15""x14"" | Volume=2.07 CF"
1062225,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Supply Air 3,Supply Air,,,"10""x11""-10""x11""-10""x11""",,,"11""","10""x11""-10""x11""-10""x11""",,0.83 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,,,,10,11,,"Duct Height=11"" | Duct Length 1=6"" | Duct Length 3=6"" | Duct Width 1=10"" | Duct Width 3=10"" | Free Size=10""x11""-10""x11""-10""x11"" | Insulation Thickness=0"" | Length1a=5"" | Length3a=5"" | Lining Thickness=0"" | Overall Size=10""x11""-10""x11""-10""x11"" | Size=10""x11""-10""x11""-10""x11"" | Volume=0.83 CF"
1062252,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"14""x15""",,"14""","15""","19' - 8""",95 SF,,,,,"0""","0""",1350 m³/h,1350 m³/h,0.01 in-wg,,,,,,,,2,26.486,,,14,15,,"Additional Flow=0 m³/h | Area=95 SF | Flow=1350 m³/h | Free Size=14""x15"" | Height=15"" | Hydraulic Diameter=14"" | Insulation Thickness=0"" | Length=19' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 10 15/16"" | Lower End Top of Insulation Elevation=14' - 1 15/16"" | Overall Size=14""x15"" | Pressure Drop=0.01 in-wg | Size=14""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 10 15/16"" | Upper End Top of Insulation Elevation=14' - 1 15/16"" | Velocity Pressure=0.02 in-wg | Width=14"""
1062259,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 1,Supply Air,,,"19""x20""",,"19""","20""","15' - 1 25/32""",98 SF,,,,,"0""","0""",2350 m³/h,2350 m³/h,0.00 in-wg,,,,,,,,2,46.105,,,19,20,,"Additional Flow=0 m³/h | Area=98 SF | Flow=2350 m³/h | Free Size=19""x20"" | Height=20"" | Hydraulic Diameter=19"" | Insulation Thickness=0"" | Length=15' - 1 25/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=12' - 8 7/16"" | Lower End Top of Insulation Elevation=14' - 4 7/16"" | Overall Size=19""x20"" | Pressure Drop=0.00 in-wg | Size=19""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=12' - 8 7/16"" | Upper End Top of Insulation Elevation=14' - 4 7/16"" | Velocity Pressure=0.02 in-wg | Width=19"""
1062266,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 1,Supply Air,,,"14""x15""-14""x15""",,"14""","15""","14""x15""-14""x15""",,1.94 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,26.486,,,14,15,,"Duct Height=15"" | Duct Length 1=8"" | Duct Width=14"" | Free Size=14""x15""-14""x15"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=14""x15""-14""x15"" | Pressure Drop=0.00 in-wg | Size=14""x15""-14""x15"" | Volume=1.94 CF"
