ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
582117,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,8.548,198.666,0,,,,,,,0,7.819,197.937,15,9.277,199.395,30,8.548,198.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=B-6 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582118,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,124.548,169.666,0,,,,,,,0,123.819,168.937,15,125.277,170.395,30,124.548,169.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=J-4 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582119,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,95.548,169.666,0,,,,,,,0,94.819,168.937,15,96.277,170.395,30,95.548,169.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=H-4 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582120,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,66.548,169.666,0,,,,,,,0,65.819,168.937,15,67.277,170.395,30,66.548,169.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=F-4 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582121,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,37.548,169.666,0,,,,,,,0,36.819,168.937,15,38.277,170.395,30,37.548,169.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=D-4 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582122,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,8.548,169.666,0,,,,,,,0,7.819,168.937,15,9.277,170.395,30,8.548,169.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=B-4 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582123,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,124.548,140.666,0,,,,,,,0,123.819,139.937,15,125.277,141.395,30,124.548,140.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=J-2 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582124,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,95.548,140.666,0,,,,,,,0,94.819,139.937,15,96.277,141.395,30,95.548,140.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=H-2 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582125,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,66.548,140.666,0,,,,,,,0,65.819,139.937,15,67.277,141.395,30,66.548,140.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=F-2 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582126,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,37.548,140.666,0,,,,,,,0,36.819,139.937,15,38.277,141.395,30,37.548,140.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=D-2 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
582127,Structural Columns,Timber-Column,18x18,L 1,,B1010,,,,,,,31.90 CF,,,"Softwood, Lumber",,L 1,Roof,"0' - 0""","0' - 0""",Point,8.548,140.666,0,,,,,,,0,7.819,139.937,15,9.277,141.395,30,8.548,140.666,22.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Base Level=L 1 | Base Offset=0' - 0"" | Column Location Mark=B-2 | Level=L 1 | Structural Material=Softwood, Lumber | System Length=15' - 0"" | Top Level=Roof | Top Offset=0' - 0"" | Volume=31.90 CF"
583135,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"57' - 3 1/4""",,,,,101.81 CF,,,"Softwood, Lumber",,,,,,Curve,8.548,169.666,-0.833,8.548,198.666,-0.833,8.548,140.666,-0.833,,7.882,140.666,-2.167,9.215,198.666,-0.833,8.548,169.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=57' - 3 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=58' - 0"" | Volume=101.81 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583346,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,198.666,-0.833,8.548,198.666,-0.833,37.548,198.666,-0.833,,8.548,197.999,-2.167,37.548,199.333,-0.833,23.048,198.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583347,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 7 1/4""",,,,,49.07 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,198.666,-0.833,37.548,198.666,-0.833,66.548,198.666,-0.833,,37.548,197.999,-2.167,66.548,199.333,-0.833,52.048,198.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 7 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=49.07 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583348,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"28' - 4""",,,,,50.37 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,198.666,-0.833,66.548,198.666,-0.833,95.548,198.666,-0.833,,66.548,197.999,-2.167,95.548,199.333,-0.833,81.048,198.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=28' - 4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=50.37 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583349,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"28' - 4""",,,,,50.37 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,198.666,-0.833,95.548,198.666,-0.833,124.548,198.666,-0.833,,95.548,197.999,-2.167,124.548,199.333,-0.833,110.048,198.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=28' - 4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=50.37 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583350,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,169.666,-0.833,8.548,169.666,-0.833,37.548,169.666,-0.833,,8.548,168.999,-2.167,37.548,170.333,-0.833,23.048,169.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583351,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,169.666,-0.833,37.548,169.666,-0.833,66.548,169.666,-0.833,,37.548,168.999,-2.167,66.548,170.333,-0.833,52.048,169.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583352,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,169.666,-0.833,66.548,169.666,-0.833,95.548,169.666,-0.833,,66.548,168.999,-2.167,95.548,170.333,-0.833,81.048,169.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583353,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,169.666,-0.833,95.548,169.666,-0.833,124.548,169.666,-0.833,,95.548,168.999,-2.167,124.548,170.333,-0.833,110.048,169.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583354,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,140.666,-0.833,8.548,140.666,-0.833,37.548,140.666,-0.833,,8.548,139.999,-2.167,37.548,141.333,-0.833,23.048,140.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583355,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,140.666,-0.833,37.548,140.666,-0.833,66.548,140.666,-0.833,,37.548,139.999,-2.167,66.548,141.333,-0.833,52.048,140.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583356,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,140.666,-0.833,66.548,140.666,-0.833,95.548,140.666,-0.833,,66.548,139.999,-2.167,95.548,141.333,-0.833,81.048,140.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583357,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,140.666,-0.833,95.548,140.666,-0.833,124.548,140.666,-0.833,,95.548,139.999,-2.167,124.548,141.333,-0.833,110.048,140.666,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583360,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 7 1/4""",,,,,49.07 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,184.166,-0.833,124.548,198.666,-0.833,124.548,169.666,-0.833,,123.882,169.666,-2.167,125.215,198.666,-0.833,124.548,184.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 7 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=49.07 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583361,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,155.166,-0.833,124.548,169.666,-0.833,124.548,140.666,-0.833,,123.882,140.666,-2.167,125.215,169.666,-0.833,124.548,155.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583364,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 7 1/4""",,,,,49.07 CF,,,"Softwood, Lumber",,,,,,Curve,95.548,184.166,-0.833,95.548,198.666,-0.833,95.548,169.666,-0.833,,94.882,169.666,-2.167,96.215,198.666,-0.833,95.548,184.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 7 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=49.07 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583365,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,95.548,155.166,-0.833,95.548,169.666,-0.833,95.548,140.666,-0.833,,94.882,140.666,-2.167,96.215,169.666,-0.833,95.548,155.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583368,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 7 1/4""",,,,,49.07 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,184.166,-0.833,66.548,198.666,-0.833,66.548,169.666,-0.833,,65.882,169.666,-2.167,67.215,198.666,-0.833,66.548,184.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 7 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=49.07 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583369,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,155.166,-0.833,66.548,169.666,-0.833,66.548,140.666,-0.833,,65.882,140.666,-2.167,67.215,169.666,-0.833,66.548,155.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583370,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,37.548,184.166,-0.833,37.548,198.666,-0.833,37.548,169.666,-0.833,,36.882,169.666,-2.167,38.215,198.666,-0.833,37.548,184.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583371,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,37.548,155.166,-0.833,37.548,169.666,-0.833,37.548,140.666,-0.833,,36.882,140.666,-2.167,38.215,169.666,-0.833,37.548,155.166,-1.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 0 | Reference Level Elevation=0' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583588,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"57' - 3 1/4""",,,,,101.81 CF,,,"Softwood, Lumber",,,,,,Curve,8.548,169.666,14.167,8.548,198.666,14.167,8.548,140.666,14.167,,7.882,140.666,12.833,9.215,198.666,14.167,8.548,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=57' - 3 1/4"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=58' - 0"" | Volume=101.81 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583593,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,198.666,14.167,8.548,198.666,14.167,37.548,198.666,14.167,,8.548,197.999,12.833,37.548,199.333,14.167,23.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583594,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,198.666,14.167,37.548,198.666,14.167,66.548,198.666,14.167,,37.548,197.999,12.833,66.548,199.333,14.167,52.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583595,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,198.666,14.167,66.548,198.666,14.167,95.548,198.666,14.167,,66.548,197.999,12.833,95.548,199.333,14.167,81.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583596,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,198.666,14.167,95.548,198.666,14.167,124.548,198.666,14.167,,95.548,197.999,12.833,124.548,199.333,14.167,110.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583597,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,169.666,14.167,8.548,169.666,14.167,37.548,169.666,14.167,,8.548,168.999,12.833,37.548,170.333,14.167,23.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583598,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,169.666,14.167,37.548,169.666,14.167,66.548,169.666,14.167,,37.548,168.999,12.833,66.548,170.333,14.167,52.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583599,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,169.666,14.167,66.548,169.666,14.167,95.548,169.666,14.167,,66.548,168.999,12.833,95.548,170.333,14.167,81.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583600,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,169.666,14.167,95.548,169.666,14.167,124.548,169.666,14.167,,95.548,168.999,12.833,124.548,170.333,14.167,110.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583601,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,140.666,14.167,8.548,140.666,14.167,37.548,140.666,14.167,,8.548,139.999,12.833,37.548,141.333,14.167,23.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
583602,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,140.666,14.167,37.548,140.666,14.167,66.548,140.666,14.167,,37.548,139.999,12.833,66.548,141.333,14.167,52.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0"""
